,logFC,AveExpr,t,P.Value,adj.P.Val,B
AT5G52840,0.0471502611140417,6.86737766131173,0.502633108904785,0.62052585617408,0.731459209760645,-6.7094243391996
AT2G33710,0.180107252422559,2.69979980222135,0.502135814690277,0.620869578101413,0.731823457077711,-6.16457049494134
AT5G33390,-0.420841630746134,-2.70374592023487,-0.5020816178903,0.620907043449471,0.731826697003906,-4.94370194321877
AT5G01030,-0.0653952809570972,4.12682643019606,-0.502007776400946,0.620958090544457,0.731845943680932,-6.44663849344208
AT4G18930,-0.0927132577542169,5.44263813911037,-0.50193843463983,0.621006028732797,0.731861524329813,-6.64839725423409
AT2G43600,-0.161857827915825,1.43031612728647,-0.501825897638462,0.621083832857179,0.731912298559332,-5.87902271711121
AT5G54610,0.398806978818605,-3.99255006756229,0.501595731032812,0.621242976123844,0.732057495443433,-4.98241957953457
AT5G47890,0.035201256539211,6.65395728952824,0.50154725126418,0.621276498742079,0.732057495443433,-6.70763533725864
AT1G15340,-0.0595972022199946,7.00416009326845,-0.501444885856212,0.62134728478399,0.732099981177493,-6.7101957416963
AT5G50780,-0.069045935775069,4.648804363098,-0.501254729174442,0.621478788790752,0.732213998865921,-6.54090399911805
AT1G09270,-0.0554709608440813,6.88064335547253,-0.50103641736527,0.621629779655182,0.73234440265732,-6.71010447099315
AT4G18490,-0.102817384632683,2.0012774609318,-0.500966769778289,0.621677953573205,0.73234440265732,-6.02755454944478
AT1G62600,-0.0614573772817497,5.11830841845135,-0.500944012454867,0.621693694760566,0.73234440265732,-6.59924887291888
AT4G34790,-0.381387226657715,-2.04584146518993,-0.50056409347995,0.621956511273979,0.732565308374636,-5.14983172831218
AT1G64570,-0.0594403703538173,5.22955082023041,-0.50055976348405,0.621959506933283,0.732565308374636,-6.6168776884392
AT1G07745,0.127894656273716,2.19970840656599,0.500522223810532,0.621985478619034,0.732565308374636,-6.05201378570972
AT1G21550,-0.431431793024967,-1.22081674536372,-0.500315384794084,0.622128588499809,0.732691807479539,-5.22679176699786
ATMG00560,0.31745349173755,-0.026827811879183,0.500266522339211,0.622162398191829,0.732691807479539,-5.53510144909913
AT1G48550,0.0539690802562061,3.53080951004755,0.500077497986708,0.622293199008508,0.732787477976076,-6.32403213132395
AT3G26920,0.065599062381589,3.49603741707291,0.500015994547637,0.62233576083705,0.732787477976076,-6.32122778208562
AT3G16670,-1.79058791041794,-0.100103936977622,-0.499998420032156,0.622347923064786,0.732787477976076,-5.24215571812018
AT5G64900,-0.155613311735467,1.94511418744546,-0.499907683433354,0.622410717975407,0.732820483407148,-6.02382202514436
AT5G26190,0.333843933559341,-1.07007806632036,0.499263109149777,0.622856885108502,0.733304838764995,-5.39120343935667
AT2G38950,-0.0314908264808169,5.35547287714085,-0.499074126377592,0.622987725082071,0.733417918280468,-6.62927063197
AT5G05810,0.180198400802737,0.746828737324642,0.498935298920458,0.623083848764718,0.733490117382044,-5.67509967317772
AT4G36910,0.0934404728072633,3.39727202189157,0.498778933512501,0.623192123926691,0.73357661226126,-6.29590847355688
AT1G63590,-0.416190780247337,-3.65535185335729,-0.498708677797647,0.623240775315598,0.733592916614707,-4.91836104520642
AT4G37340,-0.139878632196726,3.20352734026454,-0.49865775674061,0.623276038748569,0.733593461575647,-6.26024413026469
AT5G52990,0.0732459103487955,4.21630292614202,0.49854663886437,0.623352992409567,0.733643072971564,-6.44085240745211
AT4G12980,-0.157937216374822,3.83658734344435,-0.498003140230643,0.623729450989354,0.734045155585952,-6.39889186779406
AT5G22350,-0.0530744235956684,5.43134689831366,-0.497908396319483,0.623795086907954,0.734081417519102,-6.64569979729142
AT1G58848,-0.348613790071771,-1.19264379140162,-0.497765332520979,0.623894203564597,0.734157073302541,-5.19215601150834
AT1G49580,-0.117925088902793,6.6733628550234,-0.497470929534881,0.624098193190225,0.734356121264301,-6.7098829928621
AT2G36780,-0.702334227512119,-3.14210381720213,-0.49740980328016,0.624140550995333,0.734364970695559,-4.95835659067504
AT2G18465,0.0714106423601208,3.61297584530353,0.497192004176773,0.624291487036379,0.734438315929466,-6.36413261837007
AT2G28671,-0.196705353959455,0.998267616429831,-0.497190762150546,0.624292347816314,0.734438315929466,-5.74070524995818
AT5G65760,0.0524802695988082,5.39310769253536,0.497169030279965,0.624307409067367,0.734438315929466,-6.64047347231299
AT5G24340,-0.0500537512999824,3.5024830765597,-0.497014971392388,0.624414184257567,0.734522935499414,-6.31970480920985
AT4G24350,-0.884510282639637,-0.476339704572936,-0.496788365178448,0.624571255966454,0.734666708095131,-5.26110690678159
AT3G02850,0.104616957411375,5.67195616213592,0.496678920728185,0.624647123760346,0.734681002560211,-6.68729192127763
AT3G14590,-0.104208601186703,5.08040823539806,-0.496670282005407,0.624653112376028,0.734681002560211,-6.60356096087392
AT3G56820,-0.0679711649639012,3.37779019830683,-0.496353458433028,0.62487276214393,0.734898338874918,-6.29608588927064
AT1G16350,-0.0546471476127781,6.82781734407753,-0.496137385252702,0.625022583468493,0.734968062557674,-6.71271740802096
AT1G49990,-0.263519612934467,-1.04948423945612,-0.496128767739063,0.62502855904524,0.734968062557674,-5.26456092399678
AT1G66173,0.165046431342607,0.447606850617983,0.496117108171202,0.625036644092572,0.734968062557674,-5.61497170552396
AT4G10930,-0.0762651667582874,5.13787620507119,-0.496026738385112,0.625099310493531,0.735000751071153,-6.61609158220369
AT2G20721,0.195384547242483,-0.0654774708987265,0.495928120980533,0.625167699478141,0.735014247877902,-5.52805204149131
AT3G12480,0.0538422195184234,5.28982095517551,0.495890785843698,0.625193591472433,0.735014247877902,-6.62763485699609
AT4G18140,-0.0790485483500269,4.76069085119211,-0.495859349931167,0.62521539272764,0.735014247877902,-6.54195745977035
AT4G22513,-1.48883578598903,-2.35009789716932,-0.495707450623469,0.625320742031728,0.735097102499935,-4.9639894426885
AT5G11450,-0.204848825883276,3.86606550556295,-0.495532796463516,0.625441883051806,0.735198510830986,-6.40022641604053
AT1G26890,0.146304637765655,0.295106279702806,0.495447557432675,0.625501009224738,0.735227014300071,-5.64843503980271
AT3G24500,-0.199984709319722,5.26407760222751,-0.495334351919325,0.625579538386661,0.735276242848161,-6.622803947828
AT5G57860,0.061017904755678,4.02935114540816,0.495286619052653,0.625612651410086,0.735276242848161,-6.44629362885896
AT5G63110,-0.0528606482058107,5.08145739721468,-0.494654181412892,0.626051459664194,0.735750948861081,-6.60512547731928
AT1G15120,0.0484769227117869,7.19248413516378,0.494580156263916,0.626102830308724,0.735770301199014,-6.71368278380905
AT2G46340,-0.0763841977143063,6.90971912470771,-0.49442419438897,0.626211068309316,0.735856475832565,-6.71322269127056
AT5G46860,0.0648255751454805,6.18793472778825,0.493982959562634,0.62651733341231,0.73617054611591,-6.69835847479942
AT1G11530,0.206580317136044,2.25839940102482,0.493905127328207,0.626571364651736,0.73617054611591,-5.99886984275911
AT5G44930,-0.0857200161939455,1.9719846040141,-0.493850699686519,0.626609149670787,0.73617054611591,-6.00388006357586
AT1G48040,0.0648338214617654,3.36653704744154,0.493789299269818,0.626651776626368,0.73617054611591,-6.29288638238672
AT3G48110,-0.0821660912501168,5.01501788456695,-0.493787602765492,0.626652954435669,0.73617054611591,-6.58925190061648
AT1G79810,-0.0482119281939122,4.43835956505794,-0.493625157736627,0.626765737701696,0.736260778339533,-6.51613864655896
AT5G27450,-0.0633784435720219,5.94274284253483,-0.493576362913229,0.626799617081653,0.736260778339533,-6.68504979837333
AT2G16050,0.174298020652234,2.06369591766285,0.493489655549442,0.626859822105426,0.736290469158209,-6.0365303563538
AT1G04770,-0.10950463989255,4.19995923359974,-0.493350424023574,0.626956502723362,0.736362997404083,-6.50279745940384
AT5G10050,-0.0597418057933732,4.3619707970353,-0.49326091405164,0.627018660954423,0.73639131101404,-6.48971082613633
AT1G12805,0.415260353590824,2.9298206093251,0.493215100979743,0.627050475934631,0.73639131101404,-6.18725578137795
AT1G72770,-0.0520299106863167,6.27032528833786,-0.493091889017936,0.627136044425402,0.736449823994767,-6.70018210161042
AT4G18253,-0.69005307668965,-3.22611203501579,-0.49304274913548,0.627170172692318,0.736449823994767,-4.99022382578494
AT5G28350,-0.0391235859858492,5.71700492635375,-0.49295084436481,0.627234004011933,0.736461966058459,-6.6750624288131
AT1G06360,-1.3772288489554,-1.40982515338054,-0.492898030720944,0.62727068642956,0.736461966058459,-5.15716899844492
AT5G24110,-0.70330859990371,-1.6202009103111,-0.492876958627308,0.627285322608142,0.736461966058459,-5.15709034716215
AT1G04237,0.243491666789936,-0.932967569790843,0.492705579917431,0.627404364061735,0.736555521179787,-5.3369350210646
AT1G13190,0.0556643098101945,5.69236231841139,0.492661634629091,0.62743489059893,0.736555521179787,-6.65906842190952
AT4G08580,0.0730029191906967,4.65444347150782,0.492553268747014,0.627510169743802,0.73660287215722,-6.54433116633796
AT3G05050,-0.0764266047228679,6.42586346138579,-0.492303173056908,0.627683921033419,0.736765802961438,-6.708847262554
AT2G37940,0.0514146289382973,6.45389883245861,0.492232375543681,0.627733110870155,0.736782515431118,-6.70767490084677
ATMG00510,-0.230021885643835,2.4504354256469,-0.492177465732159,0.627771263216625,0.736786271844912,-6.05252593376954
AT3G12140,0.0378794701227223,5.2517351670405,0.491831262584291,0.628011836128153,0.737027586325658,-6.62710107813876
AT3G12380,0.0446771911604582,4.3436380940547,0.491728344483246,0.628083361016008,0.737070492134802,-6.49468592599518
AT1G62570,-0.100717651819368,7.1321862450553,-0.491597601471588,0.628174228762578,0.737136091199907,-6.71529137680541
AT5G37790,0.0430566079810273,6.10171978729754,0.491418583991341,0.62829865758067,0.737241063278626,-6.69881835794884
AT3G05220,0.0552099878692394,6.54396794204412,0.491223543189327,0.628434236563315,0.737359106465249,-6.70962098656145
AT1G29040,0.0429934205080675,4.7449917134815,0.491035055715882,0.628565272911565,0.737471806811142,-6.56175423151043
AT1G06950,0.0800886317172829,6.7279073120181,0.490919420777877,0.628645668452984,0.73747804951645,-6.71455240685916
AT1G48605,0.124140891329469,2.16471391514167,0.490909458122084,0.62865259524094,0.73747804951645,-6.00698262706698
AT3G20560,0.0671331578748697,4.5868666546264,0.490812560140591,0.628719967839897,0.73747804951645,-6.52852622924726
AT1G74290,0.271469355017159,-0.563750839212889,0.490803305155209,0.628726402950742,0.73747804951645,-5.39368452954799
AT3G59530,-0.161892020838648,1.26127559898372,-0.490775815044729,0.628745517358142,0.73747804951645,-5.81787421026666
AT3G24200,-0.0486760071194938,5.36644791837213,-0.490690653498473,0.628804733530408,0.737506469861514,-6.64112332411174
AT5G28830,-0.0656268428370539,3.79434498668679,-0.49054378962072,0.628906859784301,0.737579712118954,-6.39948444342326
AT5G66610,0.110415868189144,1.8156805114616,0.490452964873801,0.628970021343803,0.737579712118954,-5.97566051826928
AT1G51420,-0.161435439473756,4.72091977539403,-0.49044990514852,0.628972149195935,0.737579712118954,-6.59016113166183
AT4G22160,-0.102303629032686,3.34594447591304,-0.490272553082959,0.629095492383883,0.737683316429452,-6.32719037066395
AT3G61940,-0.859813306474078,-2.36305083323131,-0.489927421120119,0.629335553452466,0.737923766090665,-4.99830851093083
AT4G12290,-0.583950927206136,-0.325513538863458,-0.489775877758823,0.629440974719714,0.73792683119843,-5.32903012254243
AT5G42810,-0.0525045213043409,5.16630830349397,-0.489748415911896,0.629460079444634,0.73792683119843,-6.61233842551766
AT3G14595,-0.0462884432286028,6.01788951190991,-0.489745338025283,0.629462220692924,0.73792683119843,-6.68967015425705
ATMG00490,-0.430426112863918,-3.61957987110533,-0.489674649147733,0.629511399005998,0.73792683119843,-4.92086825990357
AT1G69800,0.0646009100717388,3.83394429547679,0.48967206389559,0.629513197601583,0.73792683119843,-6.39357478631458
AT1G04555,-0.0750818948654639,2.92147716124675,-0.489494306755184,0.629636871354853,0.737967856996324,-6.18685527517704
AT1G03540,0.122873995551683,1.0753932250546,0.489486774225597,0.629642112325701,0.737967856996324,-5.82393309713762
AT4G38775,-0.531118655941635,-0.986967235085245,-0.48943755701867,0.629676357084571,0.737967856996324,-5.28752673040809
AT1G71460,-0.152100522374405,1.61548952233057,-0.489420496370951,0.629688227883913,0.737967856996324,-5.89696177227294
AT1G48460,0.140289401738635,2.76043097415992,0.489223938500118,0.629825000266286,0.738087113943369,-6.22184707289608
AT1G63400,0.116189597399836,1.71859687792231,0.489155592967785,0.629872560860181,0.738101816828763,-5.94075997054272
AT2G44850,0.102515265009891,2.25387184863787,0.48897613933301,0.629997447698999,0.738192933326322,-6.03557456216285
AT2G36320,-0.083922355873093,7.7671848384041,-0.488872107887211,0.630069851312762,0.738192933326322,-6.7156148936422
AT1G14685,-0.0501083520609971,5.20037568376885,-0.488853270845763,0.630082961890201,0.738192933326322,-6.61345557270159
AT3G52520,0.12184260204736,2.30659235961739,0.488842596433218,0.630090391334939,0.738192933326322,-6.10580259437821
AT3G50430,0.0811790884131507,3.24748065194891,0.488787142137123,0.630128988450012,0.738197125515519,-6.29333062898453
AT1G52245,0.152242127181234,3.29512554117907,0.488658811296016,0.630218313013594,0.738260741224038,-6.26067984403789
AT3G20520,0.176618722760692,-0.0936872400051213,0.488537148345316,0.630303001758905,0.738318919597562,-5.56044872218669
AT2G31200,-0.0861780567221961,4.91531962629538,-0.488376129007498,0.630415094236152,0.738409189670394,-6.61274289892891
AT3G55480,-0.036097299513953,5.61452427335412,-0.488275879154286,0.630484887079559,0.738447001482606,-6.66468370769658
AT2G36480,-0.0426935395619328,5.14578807698361,-0.488229125934971,0.630517437366481,0.738447001482606,-6.60827240022898
AT3G09920,-0.0895718492280348,4.86154880372443,-0.488166790653032,0.630560837314986,0.738456802811106,-6.56149730572726
AT3G07390,-0.0888317223428601,4.60671332798864,-0.488055920856579,0.630638032029222,0.738506178277651,-6.53189094086576
AT3G56290,0.204440607027185,5.61850829805392,0.487840810750605,0.630787817927878,0.738627257547644,-6.65459466134764
AT5G03455,-0.0452060618874377,5.15228252225845,-0.487806796010617,0.630811504631416,0.738627257547644,-6.61651449633253
AT1G62810,-0.0873647539425795,5.8096348695873,-0.487590791007338,0.630961932646037,0.738762360596448,-6.67781851724269
AT3G21780,-0.341948134375054,-0.63527882222725,-0.487536799008427,0.630999535772011,0.738765354849985,-5.3604100874867
AT4G18501,-0.174650696941113,0.393073238380324,-0.487441739677778,0.631065743037166,0.738771923918412,-5.6542524734497
AT1G64500,0.260110942055822,5.50556799631644,0.487428106181498,0.631075238804499,0.738771923918412,-6.62514592624618
AT5G43822,0.107814042720946,2.16463620016043,0.486875614838217,0.631460105542979,0.739181420748889,-6.0385792069991
AT3G14510,0.12975307437332,1.98321918493295,0.486558853984876,0.631680810286988,0.739398716244639,-6.00079832417322
AT5G08440,-0.0552448247977049,4.59847270813854,-0.486408521309368,0.631785567685622,0.739443162000587,-6.54650616451864
AT2G33050,-0.190010811463956,2.55508922208522,-0.486403686425019,0.631788936944619,0.739443162000587,-6.11850780974422
AT3G23250,0.460544265761904,-1.25667411498522,0.486102540811927,0.631998810798482,0.739647731047746,-5.22087767396795
AT3G53530,0.404755225210666,-0.467650559810488,0.486001149035634,0.632069479737813,0.739689370614173,-5.33763200563723
AT3G49601,0.0597870096443174,6.53412745254167,0.485925079339533,0.632122501839003,0.739710355210735,-6.71379653873878
AT5G14250,0.0634590374656838,5.30041532172526,0.485701334349795,0.632278468350514,0.739851796437903,-6.64467579702088
AT5G11975,-0.250553966747011,-0.425861366913555,-0.485356819905226,0.632518654295576,0.740071174179069,-5.45997363318622
AT1G56460,-0.07194866758228,5.62012878490406,-0.485331706375231,0.632536164382556,0.740071174179069,-6.66057871327945
AT3G56320,-0.0484767179135948,3.65570193352745,-0.485244595223446,0.632596903231278,0.740101161067563,-6.38383062720635
AT1G61380,-0.242912269364399,3.20327968840719,-0.485106257026179,0.63269336595791,0.740172937143723,-6.18998259713848
AT1G21130,-0.915582951578557,2.73986737152143,-0.484810369993521,0.63289970944262,0.740355362329845,-6.00300142360476
AT1G53250,0.108320788731895,1.85910920840913,0.484781930674063,0.632919543858925,0.740355362329845,-5.96403174035974
